id,title,doi,year,source,url,abstract,authors,journal,query_bucket,doi_norm
10.15832/ankutbd.1557827,The Weather Index Insurance Scheme for Crops: Insights from India,10.15832/ankutbd.1557827,2025,crossref,https://doi.org/10.15832/ankutbd.1557827,"Weather index insurance for crops is considered a beneficial supplement or even a replacement for traditional agricultural insurance products due to its advantages in payout efficiency and transaction costs. Among the countries implementing weather index insurance, India is one of the most representative. This paper briefly reviews the positioning and evolution of India's Weather-Based Crop Insurance Scheme (RWBCIS) within its agricultural insurance system, systematically elaborating on the specific measures and implementation experiences related to product design, operational systems, and supervisory mechanisms. The study finds that India positions RWBCIS as an effective supplement to traditional crop yield insurance, leveraging the synergy between the two by considering geographical location, land distribution, and climate types. The orderly implementation of RWBCIS is supported by comprehensive insurance data, a robust and transparent information platform, refined product design, and an extensive meteorological network. Additionally, the establishment of crop insurance calendars and supervisory penalty mechanisms clarifies the allocation of responsibilities and enhances the stability and sustainability of the insurance market. The policy approach of implementing RWBCIS in India, along with its specific arrangements
in insurance operation mechanisms, may offer valuable insights for the top-level design of agricultural insurance and product innovation in the world.",Tian Yang Luo,Tarım Bilimleri Dergisi,insurance_base,10.15832/ankutbd.1557827
10.1111/jori.70009,Regulating risk culture in the insurance industry using machine learning,10.1111/jori.70009,2025,crossref,https://doi.org/10.1111/jori.70009,"AbstractThis study examines the relationship between risk culture and regulation in the insurance industry using textual analysis and machine learning. By analyzing 10‐K disclosures, we classify firms into distinct risk culture clusters and find that the risk culture of insurance firms is significantly shaped by their uncertain risk strategies, constraints in defining, implementing, and reporting risks, as well as litigious decisions and risk management practices. A temporal prediction analysis indicates that large insurers maintaining a poor risk culture trend are less likely to reverse it compared to those improving. Moreover, insurance firms show enhanced risk culture post‐Dodd–Frank Act. Our findings underscore the potential benefits of regulations aimed at monitoring and overseeing insurers' risk practices.",Aparna Gupta; Abena Owusu,Journal of Risk and Insurance,insurance_base,10.1111/jori.70009
10.1257/rct.15731,Timely insurance compensation and insurance adoption among women smallholders in Kenya,10.1257/rct.15731,2025,crossref,https://doi.org/10.1257/rct.15731,,Samyuktha Kannan; Francesco Cecchi,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.15731
10.1201/9781003351467-11,Insurance and Reinsurance Risks,10.1201/9781003351467-11,2025,crossref,https://doi.org/10.1201/9781003351467-11,,Alexander Melnikov,Risk Analysis in Finance and Insurance,insurance_base,10.1201/9781003351467-11
10.21203/rs.3.rs-6196526/v1,Credit risk modeling techniques for insurance,10.21203/rs.3.rs-6196526/v1,2025,crossref,https://doi.org/10.21203/rs.3.rs-6196526/v1,"Abstract
        Insurance sector contributes significantly to any economy, it also carries inherent dangers. The proper management of credit risks is critical to the success of each insurance institution and other financial companies; consequently, if credit risks are not well managed, most organizations, particularly those whose main activities deal with day-to-day risk management, may fail. Kokobe (2016) stated that anticipating and evaluating credit risk and the chance of default of a firm entails identifying and analyzing risks, designing and executing risk-handling techniques, methodologies, and models in order to mitigate the impact of risk on the fim’s financial performance. The goal of this research is to learn about the best strategies for estimating credit risk in insurance. To investigate the link between risk management approaches and insurance company financial performance. To investigate the impact of credit risks on insurers and their benefits. As a result, this study will investigate the factors that influence credit risk application as well as the limits of current modeling procedures among insurers.
Mathematics Subject Classification: 34A08, 65M06, 65N12, 35R11.",Samuel M Nuugulu; Monika Aupindi,,insurance_base,10.21203/rs.3.rs-6196526/v1
10.1111/rmir.12294,The impact of risk aversion on the rigidity of insurance premiums,10.1111/rmir.12294,2025,crossref,https://doi.org/10.1111/rmir.12294,"AbstractA risk averse insurance company that knows the quota of coverage demanded by a client at the status‐quo premium but has imperfect information otherwise may choose not to change the premium, although an else identical risk‐neutral company would do so, provided the variance of the company's subjective probability distribution over the quota demanded as a function of the premium displays a kink at the status quo. This is equivalent to risk aversion of order 1. When no such fixed premiums exist, the size of premium adjustment still decreases substantially as risk aversion increases. Moreover, in case of small premium adjustment costs, increasing risk aversion significantly diminishes the size of costs sufficient to keep the premium unchanged.",Vanda Tulli; Gerd Weinrich,Risk Management and Insurance Review,insurance_base,10.1111/rmir.12294
10.1257/rct.15731-1.0,Timely insurance compensation and insurance adoption among women smallholders in Kenya,10.1257/rct.15731-1.0,2025,crossref,https://doi.org/10.1257/rct.15731-1.0,,Samyuktha Kannan; Francesco Cecchi,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.15731-1.0
10.2139/ssrn.5354091,Reducing Child Labor Through Risk Management: Short-Term Behavioral Effects of Index Insurance in East Africa,10.2139/ssrn.5354091,2025,crossref,https://doi.org/10.2139/ssrn.5354091,,Hyuk  Harry Son,,insurance_base,10.2139/ssrn.5354091
10.1257/rct.15731-1.1,Timely insurance compensation and insurance adoption among women smallholders in Kenya,10.1257/rct.15731-1.1,2025,crossref,https://doi.org/10.1257/rct.15731-1.1,,Samyuktha Kannan; Francesco Cecchi,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.15731-1.1
10.1111/jori.70006,Housing wealth and long‐term care insurance demand: Survey evidence,10.1111/jori.70006,2025,crossref,https://doi.org/10.1111/jori.70006,"AbstractThis paper uses survey methods to assess the impact of access to housing wealth on long‐term care (LTC) insurance demand. We compare two new mechanisms to finance LTC insurance with housing wealth: reverse mortgage loans and home reversion (partial sale and leaseback). Using data from an online survey of urban Chinese homeowners, we find that housing liquidity increases the stated demand for LTC insurance. On average, the survey participants spent 15.7% of their given total wealth to buy LTC insurance when they could use savings and a reverse mortgage, 12.8% when they could use savings and home reversion, and 5.2% when they could only use savings. Product demand was linked to economic factors, demographic variables, health, bequest motives, house price expectations, product understanding, and financial capability. Our results inform the design of new public or private sector programs that allow individuals to access their housing wealth while ‘aging in place’.",Katja Hanewald; Hazel Bateman; Hanming Fang; Tin Long Ho,Journal of Risk and Insurance,insurance_base,10.1111/jori.70006
