title,doi,year,source,url,abstract,authors,journal,query_bucket,doi_norm,text_blob,rct_regex,seed_label,quasi_flag,rct_ml,keep_rct,labor_signal,design_signal
Limited Insurance Within the Household in Kenya,10.1257/rct.1893-1.0,2017,crossref,https://doi.org/10.1257/rct.1893-1.0,,Jonathan Robinson; Keesler Welch; Abigail Sellman,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.1893-1.0,limited insurance within the household in kenya na aea randomized controlled trials crossref,TRUE,,FALSE,0.883189396368966,TRUE,0,1
SEWA Wage Insurance Experiment,10.1257/rct.4240,2019,crossref,https://doi.org/10.1257/rct.4240,,Anup Malani; Lipika Kapoor,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.4240,sewa wage insurance experiment na aea randomized controlled trials crossref,TRUE,,FALSE,0.877910399162954,TRUE,1,1
Dynamics of Demand for Index Insurance: Evidence from a Long-Run Field Experiment,10.1257/aer.104.5.284,2014,crossref,https://doi.org/10.1257/aer.104.5.284," This paper estimates how experimentally-manipulated experiences with a novel financial product, rainfall index insurance, affect subsequent insurance demand. Using a seven-year panel, we develop three main findings. First, recent experience matters for demand, consistent with overinference from small samples. Second, spillovers also matter, in the sense that the recent payout experience of village co-residents affects insurance demand about as much as one's own recent payout experience. Third, the spillover effect decays as time passes while the effect of one's own experience does not. We discuss implications of this analysis for commercial sustainability of this complicated but promising risk management technology. ",Shawn Cole; Daniel Stein; Jeremy Tobacman,American Economic Review,insurance_base,10.1257/aer.104.5.284,"dynamics of demand for index insurance: evidence from a long-run field experiment  this paper estimates how experimentally-manipulated experiences with a novel financial product, rainfall index insurance, affect subsequent insurance demand. using a seven-year panel, we develop three main findings. first, recent experience matters for demand, consistent with overinference from small samples. second, spillovers also matter, in the sense that the recent payout experience of village co-residents affects insurance demand about as much as one's own recent payout experience. third, the spillover effect decays as time passes while the effect of one's own experience does not. we discuss implications of this analysis for commercial sustainability of this complicated but promising risk management technology.  american economic review crossref",TRUE,,FALSE,0.856166776994702,TRUE,0,1
Social Networks and the Decision to Insure in China,10.1257/rct.1747-1.0,2016,crossref,https://doi.org/10.1257/rct.1747-1.0,,Jing Cai; Elisabeth Sadoulet; Keesler Welch; Abigail Sellman,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.1747-1.0,social networks and the decision to insure in china na aea randomized controlled trials crossref,TRUE,,FALSE,0.855387981634898,TRUE,0,1
Social Networks and the Decision to Insure in China,10.1257/rct.1747,2016,crossref,https://doi.org/10.1257/rct.1747,,Jing Cai; Elisabeth Sadoulet; Keesler Welch; Abigail Sellman,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.1747,social networks and the decision to insure in china na aea randomized controlled trials crossref,TRUE,,FALSE,0.855387981634898,TRUE,0,1
Optimal Demand for Insurance with Consumption Commitments,10.1515/2153-3792.1149,2012,crossref,https://doi.org/10.1515/2153-3792.1149,"Some consumption goods, such as housing, involve long-term commitments and their levels of consumption can only be altered with substantial transaction costs. Even though the commitment effect on risk preferences, portfolio choice, and asset prices has been studied, little research has been conducted on its effect on insurance demand. In this paper, we propose a two-stage model to investigate the optimal demand for insurance by agents who derive utility from the consumption of two goods, an easily adjustable good (food) and a commitment good (housing). Our numerical analysis supports the prediction by Chetty and Szeidl (2007) that commitments help rationalize the high demand for insurance against moderate losses. Moreover, our model can explain the low insurance demand for catastrophic risks to some extent. We extend our model to include both insurance purchase and investment in a risky asset. Our results indicate that, with commitments, insurance appears to be a normal good within certain wealth regions. We also find that only when the initial wealth and housing are rather inconsistent individuals are likely to purchase insurance and lottery tickets simultaneously.",Hua Chen; Reza S. Mahani,Asia-Pacific Journal of Risk and Insurance,insurance_base,10.1515/2153-3792.1149,"optimal demand for insurance with consumption commitments some consumption goods, such as housing, involve long-term commitments and their levels of consumption can only be altered with substantial transaction costs. even though the commitment effect on risk preferences, portfolio choice, and asset prices has been studied, little research has been conducted on its effect on insurance demand. in this paper, we propose a two-stage model to investigate the optimal demand for insurance by agents who derive utility from the consumption of two goods, an easily adjustable good (food) and a commitment good (housing). our numerical analysis supports the prediction by chetty and szeidl (2007) that commitments help rationalize the high demand for insurance against moderate losses. moreover, our model can explain the low insurance demand for catastrophic risks to some extent. we extend our model to include both insurance purchase and investment in a risky asset. our results indicate that, with commitments, insurance appears to be a normal good within certain wealth regions. we also find that only when the initial wealth and housing are rather inconsistent individuals are likely to purchase insurance and lottery tickets simultaneously. asia-pacific journal of risk and insurance crossref",TRUE,,FALSE,0.794271187839387,TRUE,0,0
SEWA Wage Insurance Experiment,10.1257/rct.4240-1.0,2019,crossref,https://doi.org/10.1257/rct.4240-1.0,,Anup Malani; Lipika Kapoor,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.4240-1.0,sewa wage insurance experiment na aea randomized controlled trials crossref,TRUE,,FALSE,0.877910399162954,TRUE,1,1
Moral Hazard Incentives under Formal Insurance and Informal Insurance: Evidence from a Framed Field Experiment,10.1093/jae/ejae001,2024,crossref,https://doi.org/10.1093/jae/ejae001,"Abstract
               This paper explores moral hazard incentives associated with formal and informal insurance. We develop a theoretical model of risky effort that incorporates formal insurance and informal risk sharing, and test model predictions through a real-effort experiment with smallholder farmers in rural Uganda. Consistent with the theory, we find evidence of moral hazard under informal insurance. We, however, do not find evidence of moral hazard under formal insurance in our experiment. Experiencing a bad outcome, however, makes the risk in production more salient to farmers, and they increase their insurance coverage. These results suggest there may be some space for expanding indemnity-based insurance to smallholder farmers through awareness programmes.",Aisha Nanyiti; Haki Pamuk,Journal of African Economies,insurance_base,10.1093/jae/ejae001,"moral hazard incentives under formal insurance and informal insurance: evidence from a framed field experiment abstract
               this paper explores moral hazard incentives associated with formal and informal insurance. we develop a theoretical model of risky effort that incorporates formal insurance and informal risk sharing, and test model predictions through a real-effort experiment with smallholder farmers in rural uganda. consistent with the theory, we find evidence of moral hazard under informal insurance. we, however, do not find evidence of moral hazard under formal insurance in our experiment. experiencing a bad outcome, however, makes the risk in production more salient to farmers, and they increase their insurance coverage. these results suggest there may be some space for expanding indemnity-based insurance to smallholder farmers through awareness programmes. journal of african economies crossref",TRUE,,FALSE,0.835723698816348,TRUE,0,1
Limited Insurance Within the Household in Kenya,10.1257/rct.1893,2017,crossref,https://doi.org/10.1257/rct.1893,,Jonathan Robinson; Keesler Welch; Abigail Sellman,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.1893,limited insurance within the household in kenya na aea randomized controlled trials crossref,TRUE,,FALSE,0.883189396368966,TRUE,0,1
Insurance Terms and Access to Health Services: Experimental Evidence from Uganda,10.1257/rct.12956-1.0,2024,crossref,https://doi.org/10.1257/rct.12956-1.0,,Lorenzo Casaburi; Kim Fe Cramer; Jack Willis,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.12956-1.0,insurance terms and access to health services: experimental evidence from uganda na aea randomized controlled trials crossref,TRUE,,FALSE,0.878271158412468,TRUE,0,1
Insurance Terms and Access to Health Services: Experimental Evidence from Uganda,10.1257/rct.12956,2024,crossref,https://doi.org/10.1257/rct.12956,,Lorenzo Casaburi; Kim Fe Cramer; Jack Willis,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.12956,insurance terms and access to health services: experimental evidence from uganda na aea randomized controlled trials crossref,TRUE,,FALSE,0.878271158412468,TRUE,0,1
Demand for Income Risk Mitigation,10.1257/rct.12678,2023,crossref,https://doi.org/10.1257/rct.12678,,Erina Ytsma; Geoffrey Parker,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.12678,demand for income risk mitigation na aea randomized controlled trials crossref,TRUE,,FALSE,0.859525139447274,TRUE,0,1
Insurance and the preference for an early resolution of uncertainty,10.1257/rct.11762,2023,crossref,https://doi.org/10.1257/rct.11762,,Johannes Jaspersen; Marc Ragin; Richard Peter,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.11762,insurance and the preference for an early resolution of uncertainty na aea randomized controlled trials crossref,TRUE,,FALSE,0.861804668625667,TRUE,0,1
Demand for Income Risk Mitigation,10.1257/rct.12678-1.0,2023,crossref,https://doi.org/10.1257/rct.12678-1.0,,Erina Ytsma; Geoffrey Parker,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.12678-1.0,demand for income risk mitigation na aea randomized controlled trials crossref,TRUE,,FALSE,0.859525139447274,TRUE,0,1
Insurance and the preference for an early resolution of uncertainty,10.1257/rct.11762-1.0,2023,crossref,https://doi.org/10.1257/rct.11762-1.0,,Johannes Jaspersen; Marc Ragin; Richard Peter,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.11762-1.0,insurance and the preference for an early resolution of uncertainty na aea randomized controlled trials crossref,TRUE,,FALSE,0.861804668625667,TRUE,0,1
Micro-Savings &amp; Informal Insurance in Villages: How Financial Deepening Affects Safety Nets of the Poor - A Natural Field Experiment,10.2139/ssrn.1969504,2011,crossref,https://doi.org/10.2139/ssrn.1969504,,Jeffrey A. Flory,SSRN Electronic Journal,insurance_base,10.2139/ssrn.1969504,micro-savings &amp; informal insurance in villages: how financial deepening affects safety nets of the poor - a natural field experiment na ssrn electronic journal crossref,TRUE,,FALSE,0.818072496963627,TRUE,0,1
Demand for Income Risk Mitigation,10.1257/rct.12678-2.0,2023,crossref,https://doi.org/10.1257/rct.12678-2.0,,Erina Ytsma; Geoffrey Parker,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.12678-2.0,demand for income risk mitigation na aea randomized controlled trials crossref,TRUE,,FALSE,0.859525139447274,TRUE,0,1
